Step,Sensor26,Sensor32
SHC,0.005360790201304035,0.001461846204199943
0,0.005360790201304035,0.001461846204199943
1,0.0027973966835652428,-0.0011722993756639298
2,-0.010703794252495085,-0.013420304641070559
3,-0.003725567071722887,-0.006336417294057461
4,0.008165089974173098,0.007649389193356551
5,-0.010355567883579329,-0.00995481898443306
6,-0.00434023224877777,-0.002759204230538705
7,-0.005592974610271469,-0.0010844494492270435
8,0.003298419520404259,0.009253141315067583
9,-0.011006670508455371,-0.0026506411021014393
10,0.0011121378970846887,0.00018010554066816937
11,0.005122296970571147,0.015468241902990874
12,0.02456510036935939,0.034630619264857186
13,0.010314172929673198,0.033244653189896486
14,-0.022127939740438092,0.012444510642619741
15,-0.027515758819784537,-0.00025169894928778484
16,-0.04222947224351799,-0.003211758629708362
17,-0.05851342171924489,-0.02747724204837802
18,0.017262896778626826,0.023967258022383635
19,-0.046468998610544675,-0.03763376889253878
20,-0.03848808353809424,-0.020826321344458915
21,-0.03923247872882072,-0.0033339186625542237
22,-0.1451595497866937,-0.08724560406166329
23,-0.1140060360602861,-0.034499703528102756
24,-0.12220418210597392,-0.038990478998992016
25,-0.1204341071574527,-0.05348472602711664
26,-0.26627081630241456,-0.13821916776798424
27,-0.2739296135014873,-0.190114505073889
28,-0.4153851832346559,-0.285770925090679
29,-0.8492043813708737,-0.5998360787668865
30,-0.8786349645512102,-0.627992315964235
31,-0.8749024619404049,-0.6229356167624905
32,-0.8466151570514987,-0.6023427039991842
33,-0.8297969734951502,-0.5841453940908081
34,-0.9225501885440495,-0.6432739585456322
35,-1.0129916084830692,-0.6964981126522801
36,-1.0463516413157687,-0.7057022630683039
37,-1.028291321196271,-0.6930182927032469
38,-0.9241142408447396,-0.6157756438370934
39,-1.1572570931180044,-0.7525351983896861
40,-2.1373931573221325,-1.36523523186121
41,-2.058464850657974,-1.3117692320416494
42,-2.0985873322873876,-1.3338595782111005
43,-1.5139547822744865,-0.9239425241659189
44,-2.617406413917482,-1.4012204617849087
45,-2.2843633648039106,-1.2184115746671422
46,-1.7227428540406833,-0.9432590511690274
47,-1.8713291793481646,-1.0819788592794972
48,-0.7066110606711077,-0.3752083339244964
49,-0.6854242819256267,-0.360773338861037
50,-0.9685575643857476,-0.6442429103911659
51,-0.9685575643857476,-0.6442429103911659
52,-0.9685575643857476,-0.6442429103911659
53,-0.07391395882131452,-0.03996858483249457
54,-0.06751658933025426,-0.034665360259530736
55,-0.06096592909288603,-0.028810736137938338
56,-0.07749931824117086,-0.04082256520318363
57,-0.07124297997475268,-0.037506372334894275
58,-0.07017609956810573,-0.03462486210127938
59,-0.08787822336704612,-0.04790353621699993
60,-0.08134987082684389,-0.0486957637189283
61,-0.09098244046113071,-0.05617391301866286
62,-0.07546915232593061,-0.047424160307271354
63,-0.08560613147738184,-0.057069636960771664
64,-0.10352365512243089,-0.06913595692138695
65,-1.0559692093178181,-0.7260339789955879
66,-1.0559692093178181,-0.7260339789955879
67,-1.0559692093178181,-0.7260339789955879
68,-1.0559692093178181,-0.7260339789955879
69,-1.0559692093178181,-0.7260339789955879
70,-2.3062515674501407,-1.603713775506313
71,-2.638854606214038,-1.827613748458332
72,-3.1847381592383215,-2.262917752038439
73,0.22743207626989204,0.16723702233181825
74,3.299300663782853,2.323476119271618
75,3.3919022075655114,2.3888346066804114
76,3.5658068124769002,2.8078876431284456
77,2.2456470136958973,1.776088280906169
78,1.9618017226658926,1.5927207860285613
79,1.9075374871148363,1.556131997378271
80,1.9356779249545062,1.5516943033534984
81,1.8711249743914835,1.4928127249933543
82,1.8934081967864012,1.5192550398046631
83,1.9063958054347945,1.546715526039095
84,1.6098585049094987,1.3249572680729862
85,1.5072110980016866,1.2426793930157876
86,1.5572233592619558,1.31835340565915
87,1.5775432745360984,1.346080264180746
88,1.7515583545990743,1.4747785425226256
89,1.6742563168659363,1.4323344766919184
90,1.628166800364785,1.3892004430638054
91,1.6304058928996628,1.3918996698398731
92,1.653304362695274,1.3877674506864162
93,1.662794925996583,1.3989099963157947
94,1.4593573142294403,1.2655005601512075
95,1.4366051212806945,1.2358618254665332
96,1.4387782996952037,1.2467681794172625
97,1.2721799095663218,1.1149531251349858
98,1.3351502383668599,1.1359596636582308
99,1.3596956489112464,1.1643257521080261
100,1.2909830545442533,1.1153797168905304
101,1.3079246383775747,1.1323242610162552
102,1.2049594582331307,1.0474180543394513
103,1.1060300998494301,0.9739865250507967
104,0.9831847133670465,0.8878397940882492
105,0.883852916715965,0.8149869150491237
106,0.8994203536702134,0.8308085458588194
107,0.8803477572416017,0.8254417917055429
108,0.8412596380463366,0.7968473075478838
109,0.8607420876117188,0.8042482251537104
110,0.9056830461050136,0.8397595789709236
111,1.0411331029304192,0.9349447167626893
112,1.0737433314467286,0.9587558653293929
113,0.9738824087378378,0.8747841928184351
114,0.9249585558385565,0.846676618589638
115,0.9806143700674639,0.870203105569892
116,0.9168220484016486,0.808375342540527
117,0.9519721649948538,0.8337023678319463
118,0.9652784398300777,0.841187768799378
119,0.9426116439766169,0.8203803316813721
120,0.8684999274507458,0.7784406079549124
121,0.8735861865056794,0.788549828665946
122,0.8472125749026463,0.7595008494996663
123,0.9727924985231245,0.8730685703746711
124,1.0520162486403708,0.9420674902595519
125,0.9995512262009407,0.8910648523259558
126,0.9447633198421689,0.8524361561647252
127,0.8448273410921354,0.777559921377021
128,0.797249302195986,0.7360194474740835
129,0.7814423542436906,0.7297870207864784
130,0.9294011198013022,0.8569126153614856
131,0.950481867089994,0.8703634756880457
132,0.9062455377070581,0.8308701907588552
133,0.966556952066323,0.8770270668768545
134,0.9495661767779668,0.8681645856866831
135,0.8922921595108494,0.8099587947619339
136,0.8940397060154195,0.8094836988421316
137,0.8131212893961529,0.7403869005606466
138,0.8366022552452185,0.7476718175044659
139,0.7889929064121205,0.7142552937257626
140,0.767639588411425,0.6996265154263663
141,0.7971179659508761,0.7229490786551367
142,0.7975572984612045,0.7394656366961523
143,0.7164640749307178,0.6775603680404805
144,0.7322483528123591,0.704636630134624
145,0.668693523737305,0.6701498458814571
146,0.6574077024651614,0.6631053863900077
147,0.6370518554606677,0.6360663102509904
148,0.5940855122293296,0.5924459762192997
149,0.5241101272585653,0.5306544499242408
150,0.4627213177880453,0.47570697780402393
151,0.488608613026592,0.4968188479178081
152,0.48131296628165543,0.4942903022435843
153,0.47021477418059104,0.4841409020197683
154,0.5232204222856917,0.5344098169686007
155,0.5069070501352106,0.5133184459619268
156,0.40578834736882546,0.42742438109465386
157,0.38389023636333913,0.40752461427555337
158,0.3533246550367694,0.3678122231388542
159,0.378639340524023,0.39215297426551904
160,0.4057397550803005,0.4112435535151642
161,0.43282918720636204,0.4296275749024511
162,0.5065970015902628,0.5043015895557571
163,0.6619098338267416,0.6402370082807434
164,0.5773289158180622,0.5622528115805638
165,0.5017393252730131,0.514324670281908
166,0.44298699673750874,0.45661975099295987
167,0.43715969593113263,0.44934201140018065
168,0.47348896804826174,0.47688803373742167
169,0.4858016357033349,0.47235665042293956
170,0.4092365369440746,0.4040464860358749
171,0.49992381356656895,0.47110639597759724
172,0.5169157609735593,0.4709196095395823
173,0.5517207778221456,0.4743444141643509
174,0.5604194804417241,0.4824763409571842
175,0.6062795388062795,0.518816385517653
176,0.6374560059685054,0.5526055837074169
177,0.7261800023506947,0.6315454917187493
178,0.7723819258561604,0.6736741911247062
179,0.8028130167331075,0.7020644473322616
180,0.7378678724923229,0.6480913400935011
181,0.6825999243302444,0.5955780552279053
182,0.6470285143128249,0.5578550314991425
183,0.6060345052852202,0.5258809879635694
184,0.7050505838964012,0.6129851089225006
185,0.7432447592931359,0.6500349846544696
186,0.7157692044711756,0.633818000868057
187,0.7088435494695641,0.6344501159624416
188,0.695839645748933,0.6123952470502355
189,0.6755471499133081,0.5945002969404405
190,0.5834148761610866,0.5158465288555948
191,0.5725190041712606,0.5070583938781128
192,0.6365471452337162,0.5583019175518944
193,0.596405282163537,0.5365500355226893
194,0.584717384353686,0.5259902522836091
195,0.5469853396357685,0.49220398280525546
196,0.5364135522964729,0.4904258226422097
197,0.6181615281036967,0.5443940476277401
198,0.6464789646925572,0.5699232604566417
199,0.6982251696143315,0.610233626001939
200,0.7041131127657587,0.6144127179583786
201,0.6992550297565429,0.6139455065534829
202,0.7064381525878792,0.6196959023985464
203,0.7102241918504538,0.6195095008147973
204,0.7280285839446892,0.6337567194104857
205,0.6342444983109008,0.5655189786757893
206,0.6346915741939058,0.5717671079970704
207,0.7379982265853884,0.6566018998712893
208,0.7893850658113521,0.7028694557488456
209,0.8542000734213083,0.7587776940888649
210,0.9538216663849778,0.8402666794438948
211,0.9157765194891946,0.7946228750544023
212,0.819491070210812,0.7170774660209849
213,0.8665724465123009,0.7523830500558505
214,0.850034338111564,0.7373974195017801
215,0.8671854067816741,0.7547486247027239
216,0.9143470147131062,0.7917338618214143
217,1.0522955883589764,0.9168738985828612
218,1.1233030198874057,0.981094402241535
219,1.1918408401480551,1.0459663048056151
220,1.1750541983350073,1.031368245169032
221,1.1910846775855428,1.0424705605019446
222,1.1748799629780795,1.0384610820407791
223,1.1222229362724465,1.004158315911859
224,1.0804980824321673,0.9755794966142279
225,1.049575235339555,0.95177115937747
226,1.079419640284326,0.9709467573638245
227,0.9925592834627113,0.8997206449609555
228,0.9054653378485975,0.8233763798774439
229,0.8280378619813734,0.7509682930687112
230,0.8336369212377016,0.7505026532071707
231,0.865242492891572,0.7687250355570133
232,0.8302382559223959,0.7320764621752972
233,0.7381519564866513,0.6754546049009852
234,0.7251274712823321,0.656149602311956
235,0.6876508645813536,0.62397813734582
236,0.5963809699526931,0.550051521354076
237,0.5336086908928251,0.5071578151742667
238,0.630002370084893,0.5788083058533143
239,0.5810401983763521,0.5393722760895688
240,0.5992789155803442,0.5516028197341748
241,0.5662634819784425,0.5274147389489372
242,0.5686543905066983,0.5375137224291798
243,0.5568618927773424,0.5249461853172227
244,0.5597587334982088,0.5232921408365963
245,0.5481083511160681,0.5092054280354583
246,0.56997927154277,0.5250775748526167
247,0.6285547151654578,0.5779144592844356
248,0.6274181979501443,0.5753516868643805
249,0.6070166581680205,0.5605393878051619
250,0.6368548887349051,0.5820840871138497
251,0.593354470624336,0.545964943529621
252,0.6342881492236563,0.5740009912258371
253,0.6040718768754724,0.5488719551882103
254,0.6633438234595214,0.5962795046892069
255,0.6711247752771979,0.6223291019291592
256,0.6382385495720375,0.5912044441035603
257,0.6382385495720375,0.5912044441035603
258,0.635932170835224,0.5998293208120199
259,0.6651837701006874,0.6163226699382977
260,0.6854196608610811,0.6337220279609779
261,0.6804002441549888,0.6299563258152524
262,0.7360430680058148,0.6772014184481909
263,0.71205457511356,0.6549817490221155
264,0.6677041687233417,0.6225988529521227
265,0.6310615218765164,0.5876026779693305
266,0.652690953996934,0.6068176762907385
267,0.6438622104130352,0.5976530794062679
268,0.645817300602413,0.5976259913105471
269,0.6340062628976324,0.5961537241077893
270,0.6242591423356193,0.5874059893794668
271,0.6010325042778399,0.5710195889258647
272,0.5959377225321686,0.5713472812791256
273,0.5809430409711118,0.5614328250563979
274,0.5691060483726121,0.5503118511327036
275,0.5832328852222056,0.5650596315770833
276,0.5399188730467249,0.5314691366306963
277,0.5501833003326979,0.5395804879708855
278,0.47089028740572486,0.48066174647955984
279,0.44835734936648136,0.4617955204795299
280,0.37955176954626996,0.4036594934160538
281,0.35154335076401205,0.37042604786319844
282,0.34779910676965947,0.3781914020565778
283,0.3150668372066801,0.3458884003996783
284,0.33244056187523036,0.3550661757965887
285,0.2615278859838873,0.29268749902114466
286,0.26583516997581885,0.29128099488037645
287,0.2834579835710298,0.307219071765111
288,0.2841978317413398,0.30897596499253566
289,0.353732716237671,0.36111022547351085
290,0.3890578810609973,0.38559443534542454
291,0.3396034161177503,0.3426316607092862
292,0.34684019180516684,0.3580167163655376
293,0.3336893909259849,0.3531847068388659
294,0.3206911838614015,0.3398959651191844
295,0.3168840944814222,0.33774459455838973
296,0.30803657120193334,0.32606565898880413
297,0.27197298269298104,0.2929191312912634
298,0.3021829417853221,0.3166954695664993
299,0.2964951319464411,0.30848717999353475
300,0.28447228196287727,0.2978162567943911
301,0.3092940517129697,0.32186332251265165
302,0.3180351045269081,0.3224161413510261
303,0.3299843901550036,0.3301701807780666
304,0.38887315121128,0.3757728347557843
305,0.3644594977258735,0.35126172483306883
306,0.4194800542420532,0.39434215021818275
307,0.4678272115806062,0.4361155299053822
308,0.44636370288162636,0.4154214695429937
309,0.5129614453589719,0.47508155067216
310,0.5021271157872982,0.47233969240360607
311,0.5642447713220449,0.5246215439374335
312,0.5472560220088423,0.5145637482840673
313,0.5183093827053323,0.48889319946533094
314,0.5197674007072816,0.49120789267941467
315,0.522811210932068,0.5004780934012846
316,0.5102208699912215,0.5003895215204661
317,0.5369521636446669,0.5296643199361422
318,0.5810612354461612,0.5588729158521701
319,0.5894024929792248,0.5530098289168028
320,0.5659789590272647,0.5282317127762192
321,0.6049629786739221,0.5530640286920451
322,0.6126931968655507,0.5576088764438293
323,0.6257423285501719,0.5664105976236394
324,0.621511807394465,0.5625947483150348
325,0.6188849823838628,0.561152691429859
326,0.6113880454823387,0.5498410824024357
327,0.593720629031856,0.5346824219884917
328,0.6042092197445381,0.5454855963486352
329,0.5881150248256136,0.5321555789904124
330,0.6018027865076568,0.5512461898205616
331,0.6560525174636014,0.5909348402495024
332,0.6490653066547556,0.5871276914886018
333,0.6819940245556441,0.6164969827264828
334,0.6837520523570916,0.615153382971845
335,0.6447076646243889,0.570699859523824
336,0.6210495225849767,0.5510701872502869
337,0.6171780328449424,0.5484984085628093
338,0.644523453543317,0.5687828193466558
339,0.6342731768093902,0.5577503509999441
340,0.6467698717459522,0.5624520072950947
341,0.6665619803751208,0.5652703499523751
342,0.6568331869892157,0.549825122727381
343,0.6546244261011096,0.5466625741783491
344,0.6650842157362348,0.552968034942308
345,0.7284427271008436,0.6118986564008986
346,0.6850412382418133,0.5759199624140694
347,0.69528972510804,0.5850204737993521
348,0.6889002814878348,0.5811290865662164
349,0.6757530290892472,0.5652054621923561
350,0.6552673485258876,0.5500967223034496
351,0.6838513817614266,0.5731323177651271
352,0.6896616234207205,0.5870000027061414
353,0.616118134956945,0.5201640973343612
354,0.5686175557418849,0.49162504196373435
355,0.5594416138334414,0.48024679195039865
356,0.5510909098875623,0.48286748521124045
357,0.5160399969812671,0.45286900408011294
358,0.472639293096613,0.41619003455997144
359,0.4590698524301438,0.40802465060259935
360,0.46024807652105815,0.4162710703249915
361,0.5077132241671783,0.46157051026501167
362,0.5035163971849306,0.4579679486617488
363,0.4764945533655239,0.43082089361733655
364,0.4210922933747053,0.3899203479658574
365,0.4286369185115879,0.39712743577596865
366,0.414253800706069,0.38491387764838975
367,0.38381881333099765,0.3692451099928954
368,0.37772676287797424,0.36455279528724727
369,0.38830565832961245,0.37325358303692185
370,0.3665015755062459,0.3581711010315268
371,0.3192673556937131,0.31789019955893244
372,0.2801397652701391,0.28207351707900385
373,0.25460814791164177,0.2647933572518122
374,0.2319348754233278,0.24987443445396013
375,0.25462649263526893,0.27657154642416865
376,0.2589290672788599,0.278582521309739
377,0.2432210857561164,0.26253919445489776
378,0.20628207876391558,0.2331181076711429
379,0.19816246809468185,0.2233547299709946
380,0.22622040684962125,0.24872588067911897
381,0.2734389690769507,0.2854914263333425
382,0.28218244558506106,0.2913547423394736
383,0.27195536671408,0.2823896973166123
384,0.2703116437368245,0.28319679654571306
385,0.2806026999501808,0.29369857493312607
386,0.2510122240433865,0.26642293007645124
387,0.25698851441983667,0.266931386088076
388,0.29088798632945717,0.2921323750779023
389,0.29837266681464825,0.3004632925228059
390,0.30611065820420513,0.3033952867726584
391,0.3144006604226462,0.31300011665632
392,0.29150232833657197,0.29242006659780273
393,0.26728360650389843,0.27128165378095925
394,0.2403568957894068,0.2509844939945357
395,0.2012764069032953,0.21676379975288898
396,0.24485376573101672,0.25972760994243743
397,0.26029370716142775,0.27486724129414314
398,0.3754053877783504,0.3740159949787993
399,0.4004550455856834,0.3946790862193791
400,0.4350269531878874,0.4240475213555097
401,0.43700244931682747,0.42585492254565216
402,0.4778390348189772,0.45958545664887823
403,0.4954623769783508,0.4753623605001425
404,0.49080191234627374,0.4696149766424052
405,0.46574350765871025,0.4467593608874502
406,0.4496519790568218,0.43189027753993264
407,0.42762441325881195,0.41279325455507565
408,0.43098937581671953,0.41621073460530467
409,0.46221928011120617,0.4385647861570079
410,0.4758162862608698,0.44769722773933845
411,0.46628482944156435,0.43797831543901083
412,0.4634412645759816,0.43641255615906815
413,0.4357662283344558,0.4150663903554626
414,0.43634512412225746,0.4141676571010005
415,0.467176566540649,0.44186233420226356
416,0.4445938915678347,0.4221740159804762
417,0.46803904647030853,0.4450586695392975
418,0.5094119580453568,0.47934823322524167
419,0.5929517704496741,0.5488296098013854
420,0.6359179721093859,0.5877832066643994
421,0.6234178659607635,0.5745074464774715
422,0.60940426755801,0.5605065004360565
423,0.537410303237202,0.5058104993267578
424,0.4791161014385553,0.4547144312639198
425,0.47941267681615707,0.4440591650987668
426,0.447037901242961,0.4073449976003636
427,0.4202370311519772,0.38233810703938254
428,0.38836827095134463,0.3586118304480581
429,0.3984412510532865,0.37180459596981974
430,0.3953125144055621,0.3733489602405709
431,0.4469310096875204,0.4162072304218587
432,0.4374291419333891,0.4179104958509331
433,0.49628484177939663,0.47061869070422835
434,0.45612883830976897,0.4339090648206355
435,0.42871166297682256,0.4173980472050246
436,0.4212982675496606,0.40519078687964555
437,0.47087012954305874,0.452557442074195
438,0.42876477958606624,0.4148497223924412
439,0.48663684554887743,0.4651442454670245
440,0.4986350584707163,0.47973457014101956
441,0.5036004921336744,0.48115644883445446
442,0.5169537961142375,0.49748753417305386
443,0.4657094799562138,0.447704047707782
444,0.41962031163837904,0.40757827881352426
445,0.3819297648942192,0.3765895433345801
446,0.3702254303506948,0.3647332236077938
447,0.3628876193310476,0.357360663688821
448,0.39747868415640963,0.38782795213126053
449,0.39870836111000457,0.38072656446544123
450,0.4163151573386727,0.39942675632847585
451,0.3913098582833595,0.3793536002880469
452,0.3950903174016506,0.3805629429672269
453,0.43228723037232397,0.41021692974757834
454,0.43705406072102176,0.4128864113977721
455,0.4047276621907077,0.38342769533742416
456,0.3608647945684773,0.342451688549869
457,0.3830824414616957,0.3512142843886925
458,0.3806052762272003,0.3466611022285703
459,0.4226117837618853,0.3826218851449886
460,0.4097340276782111,0.37824273799281605
461,0.4368019483880132,0.40233177811512144
462,0.4140040726234677,0.3817746458857269
463,0.4422608509801051,0.40593326298934423
464,0.3849690255502159,0.3578890209174885
465,0.38712584804135186,0.36393833076940063
466,0.4080748378488849,0.38271183208945364
467,0.43083502296204473,0.3941385816628625
468,0.4820086606864873,0.438831420210475
469,0.4765559834707927,0.4406921951024133
470,0.47391190936983496,0.44245310174711683
471,0.4715026269325321,0.439667268292228
472,0.4764704917160159,0.44332879245260937
473,0.4384555318410796,0.4097106212355261
474,0.4609296886371895,0.423003335424265
475,0.46142376044156613,0.4226776195174134
476,0.48792484048518586,0.4509176471544241
477,0.49832392948924376,0.46150946128376136
478,0.46856688859865936,0.4378912491657711
479,0.48741616777081054,0.45368414440093413
480,0.5167963284997136,0.47942314966921445
481,0.5944877777085007,0.5445896412935294
482,0.5858662636035838,0.5413815625003899
483,0.581310786805032,0.5406980259089573
484,0.5617320469147933,0.5248617815422238
485,0.5567259410146489,0.5120686431264366
486,0.5449902669916485,0.5027260558692281
487,0.5557200766062143,0.5023368958985092
488,0.5203670375604453,0.466661276990923
489,0.5110576058660545,0.4614656824749954
490,0.49725417251472176,0.4493829221352288
491,0.47059767817728776,0.4254000815899987
492,0.4420790947219978,0.40447770095184266
493,0.40290943081240777,0.3697788075036491
494,0.43402065600075873,0.38752030285576977
495,0.3904746078914909,0.34551992957263084
496,0.3756341339974833,0.33217584964805985
497,0.3579258423855174,0.3196628299959499
498,0.38436743394595135,0.34399908239827814
499,0.3711185391438902,0.3405340054516516
500,0.34672475623839555,0.319100179620341
501,0.32325459910221654,0.30139598013182295
502,0.30931232680914805,0.2875032663228545
503,0.32037374722914197,0.29830188952901354
504,0.28637600691627757,0.27151709340765656
505,0.32217412834769676,0.29277260297347835
506,0.2668710561678421,0.2469331825308001
507,0.25900294911838473,0.24484644078114096
